ID,SENDER_USER_ID,MERCHANT_USER_ID,MERCHANT_ID,DATE_CREATION,COUNTRY_CODE,SAV_GROUP_ID
3115140,219327,219327,72,2018-10-15 09:52:08,de-de,718
3119801,189516,189516,65,2018-10-15 14:32:02,fr-fr,719
3105385,6416,189516,65,2018-10-12 18:18:13,fr-fr,719
3119047,1134865,189516,65,2018-10-15 13:52:43,fr-fr,719
3129553,191156,191156,66,2018-10-16 12:25:23,fr-fr,720
3105426,6416,191156,66,2018-10-12 18:34:20,fr-fr,720
3105443,6416,191156,66,2018-10-12 18:40:48,fr-fr,720
3242061,10433,10433,12,2018-10-30 07:30:42,es-es,721
3134382,1139382,10433,12,2018-10-16 20:11:36,es-es,721
3172025,1139382,10433,12,2018-10-21 14:43:02,es-es,721
3134975,10433,10433,12,2018-10-17 05:28:42,es-es,721
3240464,1139382,10433,12,2018-10-29 19:02:25,es-es,721
3174319,1139382,10433,12,2018-10-22 07:50:44,es-es,721
3112014,10433,10433,12,2018-10-15 06:55:59,es-es,721
3135283,10433,10433,12,2018-10-17 06:42:18,es-es,721
3134370,1139382,10433,12,2018-10-16 20:08:46,es-es,721
3173870,10433,10433,12,2018-10-22 07:19:47,es-es,721
3135212,1139382,10433,12,2018-10-17 06:30:53,es-es,721
3105496,6416,10433,12,2018-10-12 18:53:06,es-es,721
3185437,10433,10433,12,2018-10-23 05:36:58,es-es,721
3113125,1099172,108376,48,2018-10-15 08:11:36,fr-fr,722
3208277,987417,108376,48,2018-10-25 09:02:06,fr-fr,722
3105529,6416,108376,48,2018-10-12 19:02:36,fr-fr,722
3105552,6416,108376,48,2018-10-12 19:10:23,fr-fr,722
3211982,108376,108376,48,2018-10-25 13:48:33,fr-fr,722
3120870,108376,108376,48,2018-10-15 15:33:11,fr-fr,722
3120015,210123,210123,70,2018-10-15 14:44:05,fr-fr,723
3105533,6416,210123,70,2018-10-12 19:04:40,fr-fr,723
3105553,6416,210123,70,2018-10-12 19:10:24,fr-fr,723
3126423,434931,434931,113,2018-10-16 08:57:19,es-es,724
3140018,1154114,434931,113,2018-10-17 12:19:24,es-es,724
3186069,434931,434931,113,2018-10-23 07:29:14,es-es,724
3135140,1154114,434931,113,2018-10-17 06:17:23,es-es,724
3114219,434931,434931,113,2018-10-15 09:05:34,es-es,724
3141691,434931,434931,113,2018-10-17 14:17:18,es-es,724
3184806,1154114,434931,113,2018-10-22 19:55:09,es-es,724
3105545,6416,434931,113,2018-10-12 19:09:18,es-es,724
3136138,434931,434931,113,2018-10-17 07:59:00,es-es,724
3126238,1154114,434931,113,2018-10-16 08:45:23,es-es,724
3105644,6416,108376,48,2018-10-12 19:40:03,fr-fr,725
3122620,108376,108376,48,2018-10-15 17:53:11,fr-fr,725
3156741,6416,108376,48,2018-10-18 17:32:08,fr-fr,725
3191093,1151619,108376,48,2018-10-23 12:50:37,fr-fr,725
3191634,108376,108376,48,2018-10-23 13:25:54,fr-fr,725
3181607,108376,108376,48,2018-10-22 14:38:54,fr-fr,725
3176906,182547,182547,62,2018-10-22 10:04:11,fr-fr,726
3105677,6416,182547,62,2018-10-12 19:50:24,fr-fr,726
3105670,6416,182547,62,2018-10-12 19:48:58,fr-fr,726
3185977,182547,182547,62,2018-10-23 07:21:51,fr-fr,726
3198483,570624,182547,62,2018-10-24 09:17:58,fr-fr,726
3109839,570624,182547,62,2018-10-14 12:10:00,fr-fr,726
3197963,182547,182547,62,2018-10-24 08:48:38,fr-fr,726
3177913,570624,182547,62,2018-10-22 10:59:57,fr-fr,726
3169477,570624,182547,62,2018-10-20 12:10:10,fr-fr,726
3195066,570624,182547,62,2018-10-23 18:42:29,fr-fr,726
3188567,570624,182547,62,2018-10-23 09:50:49,fr-fr,726
3195061,570624,182547,62,2018-10-23 18:41:40,fr-fr,726
3113423,570624,182547,62,2018-10-15 08:27:38,fr-fr,726
3208633,182547,182547,62,2018-10-25 09:25:45,fr-fr,726
3202387,182547,182547,62,2018-10-24 13:38:22,fr-fr,726
3117722,182547,182547,62,2018-10-15 12:32:07,fr-fr,726
3163325,182547,182547,62,2018-10-19 12:30:46,fr-fr,726
3195064,570624,182547,62,2018-10-23 18:42:22,fr-fr,726
3202815,570624,182547,62,2018-10-24 14:08:23,fr-fr,726
3208610,182547,182547,62,2018-10-25 09:24:17,fr-fr,726
3187628,182547,182547,62,2018-10-23 08:59:21,fr-fr,726
3186444,570624,182547,62,2018-10-23 07:52:07,fr-fr,726
3234485,533985,533985,132,2018-10-29 12:35:13,fr-fr,727
3117474,533985,533985,132,2018-10-15 12:15:16,fr-fr,727
3227780,1166115,533985,132,2018-10-28 10:45:30,fr-fr,727
3244607,533985,533985,132,2018-10-30 10:34:55,fr-fr,727
3150671,533985,533985,132,2018-10-18 10:20:24,fr-fr,727
3177707,1166115,533985,132,2018-10-22 10:48:12,fr-fr,727
3234225,1166115,533985,132,2018-10-29 12:16:20,fr-fr,727
3182511,533985,533985,132,2018-10-22 15:38:20,fr-fr,727
3117665,1166115,533985,132,2018-10-15 12:28:33,fr-fr,727
3185674,533985,533985,132,2018-10-23 06:44:35,fr-fr,727
3142066,1166115,533985,132,2018-10-17 14:46:05,fr-fr,727
3142085,533985,533985,132,2018-10-17 14:47:35,fr-fr,727
3105844,6416,533985,132,2018-10-12 21:03:34,fr-fr,727
3146416,1166115,533985,132,2018-10-18 05:53:39,fr-fr,727
3118744,533985,533985,132,2018-10-15 13:34:46,fr-fr,727
3239133,1166115,533985,132,2018-10-29 17:02:53,fr-fr,727
3142062,1166115,533985,132,2018-10-17 14:45:48,fr-fr,727
3230191,533985,533985,132,2018-10-29 08:03:21,fr-fr,727
3163021,191156,191156,66,2018-10-19 12:08:04,fr-fr,728
3105899,6416,191156,66,2018-10-12 21:32:32,fr-fr,728
3126671,656272,191156,66,2018-10-16 09:12:49,fr-fr,728
3129560,191156,191156,66,2018-10-16 12:26:17,fr-fr,728
3105910,6416,191156,66,2018-10-12 21:40:33,fr-fr,728
3163720,191156,191156,66,2018-10-19 12:57:48,fr-fr,728
3163450,656272,191156,66,2018-10-19 12:40:19,fr-fr,728
3112721,476386,476386,125,2018-10-15 07:49:33,fr-fr,729
3105947,6416,476386,125,2018-10-12 22:00:40,fr-fr,729
3105931,6416,476386,125,2018-10-12 21:51:01,fr-fr,729
3106881,1157811,141777,53,2018-10-13 09:48:11,fr-fr,730
3112172,141777,141777,53,2018-10-15 07:13:59,fr-fr,730
3106941,1157811,141777,53,2018-10-13 09:56:05,fr-fr,730
3105966,6416,141777,53,2018-10-12 22:13:20,fr-fr,730
3105970,6416,141777,53,2018-10-12 22:20:19,fr-fr,730
3124193,125812,16109,16,2018-10-16 05:41:04,fr-fr,731
3131428,1058161,16109,16,2018-10-16 14:38:10,fr-fr,731
3192090,125812,16109,16,2018-10-23 13:54:42,fr-fr,731
3125307,16109,16109,16,2018-10-16 07:55:28,fr-fr,731
3124314,125812,16109,16,2018-10-16 06:16:06,fr-fr,731
3106093,125812,16109,16,2018-10-13 05:36:46,fr-fr,731
3127162,125812,16109,16,2018-10-16 09:40:16,fr-fr,731
3131422,1058161,16109,16,2018-10-16 14:37:53,fr-fr,731
3124311,125812,16109,16,2018-10-16 06:14:34,fr-fr,731
3124331,125812,16109,16,2018-10-16 06:19:25,fr-fr,731
3112759,125812,16109,16,2018-10-15 07:51:12,fr-fr,731
3112787,125812,16109,16,2018-10-15 07:53:41,fr-fr,731
3112734,125812,16109,16,2018-10-15 07:50:16,fr-fr,731
3185397,125812,16109,16,2018-10-23 04:55:07,fr-fr,731
3184146,16109,16109,16,2018-10-22 17:57:43,fr-fr,731
3112367,16109,16109,16,2018-10-15 07:30:05,fr-fr,731
3106076,6416,16109,16,2018-10-13 05:10:50,fr-fr,731
3125088,125812,16109,16,2018-10-16 07:41:34,fr-fr,731
3106072,6416,16109,16,2018-10-13 05:08:35,fr-fr,731
3106092,125812,16109,16,2018-10-13 05:34:02,fr-fr,731
3191038,16109,16109,16,2018-10-23 12:47:03,fr-fr,731
3112772,125812,16109,16,2018-10-15 07:52:03,fr-fr,731
3121106,16109,16109,16,2018-10-15 15:45:13,fr-fr,731
3181396,125812,16109,16,2018-10-22 14:26:40,fr-fr,731
3130855,16109,16109,16,2018-10-16 13:53:48,fr-fr,731
3193431,16109,16109,16,2018-10-23 15:23:30,fr-fr,731
3124345,125812,16109,16,2018-10-16 06:22:01,fr-fr,731
3125077,125812,16109,16,2018-10-16 07:40:53,fr-fr,731
3106198,6416,141777,53,2018-10-13 07:01:29,fr-fr,732
3140511,181868,141777,53,2018-10-17 12:55:32,fr-fr,732
3128613,181868,141777,53,2018-10-16 11:10:32,fr-fr,732
3128600,181868,141777,53,2018-10-16 11:09:12,fr-fr,732
3140508,181868,141777,53,2018-10-17 12:55:30,fr-fr,732
3140505,181868,141777,53,2018-10-17 12:55:25,fr-fr,732
3141456,141777,141777,53,2018-10-17 14:00:11,fr-fr,732
3140509,181868,141777,53,2018-10-17 12:55:31,fr-fr,732
3108359,181868,141777,53,2018-10-13 16:30:44,fr-fr,732
3112619,141777,141777,53,2018-10-15 07:43:34,fr-fr,732
3129476,141777,141777,53,2018-10-16 12:19:32,fr-fr,732
3140507,181868,141777,53,2018-10-17 12:55:28,fr-fr,732
3107066,181868,141777,53,2018-10-13 10:25:15,fr-fr,732
3140510,181868,141777,53,2018-10-17 12:55:31,fr-fr,732
3106216,6416,141777,53,2018-10-13 07:10:26,fr-fr,732
3114734,6451,6451,8,2018-10-15 09:32:17,fr-fr,733
3106215,6416,6451,8,2018-10-13 07:10:24,fr-fr,733
3106202,6416,6451,8,2018-10-13 07:03:43,fr-fr,733
3153982,443894,443894,118,2018-10-18 13:59:15,fr-fr,734
3149486,443894,443894,118,2018-10-18 09:23:58,fr-fr,734
3164314,443894,443894,118,2018-10-19 13:44:10,fr-fr,734
3162638,211656,443894,118,2018-10-19 11:38:55,fr-fr,734
3120355,443894,443894,118,2018-10-15 15:03:29,fr-fr,734
3117075,211656,443894,118,2018-10-15 11:44:50,fr-fr,734
3106208,6416,443894,118,2018-10-13 07:07:15,fr-fr,734
3116925,443894,443894,118,2018-10-15 11:31:57,fr-fr,734
3106214,6416,443894,118,2018-10-13 07:10:21,fr-fr,734
3145856,211656,443894,118,2018-10-17 21:47:31,fr-fr,734
3113170,443894,443894,118,2018-10-15 08:14:04,fr-fr,734
3145850,211656,443894,118,2018-10-17 21:46:36,fr-fr,734
3116130,211656,443894,118,2018-10-15 10:41:36,fr-fr,734
3160431,443894,443894,118,2018-10-19 09:00:29,fr-fr,734
3111813,472,472,3,2018-10-15 06:22:31,fr-fr,735
3106233,6416,472,3,2018-10-13 07:18:27,fr-fr,735
3106238,6416,225013,74,2018-10-13 07:19:07,fr-fr,736
3113730,225013,225013,74,2018-10-15 08:41:32,fr-fr,736
3115467,225013,225013,74,2018-10-15 10:09:32,fr-fr,736
3106245,6416,225013,74,2018-10-13 07:20:45,fr-fr,736
3113766,1160996,225013,74,2018-10-15 08:43:48,fr-fr,736
3106277,6416,210123,70,2018-10-13 07:30:02,fr-fr,737
3107319,1160469,210123,70,2018-10-13 11:26:37,fr-fr,737
3116092,210123,210123,70,2018-10-15 10:39:36,fr-fr,737
3126481,210123,210123,70,2018-10-16 09:00:35,fr-fr,737
3107325,1160469,210123,70,2018-10-13 11:27:34,fr-fr,737
3123005,1160469,210123,70,2018-10-15 18:47:44,fr-fr,737
3123048,1160469,210123,70,2018-10-15 18:53:39,fr-fr,737
3107322,1160469,210123,70,2018-10-13 11:27:14,fr-fr,737
3107329,1160469,210123,70,2018-10-13 11:28:47,fr-fr,737
3106282,6416,210123,70,2018-10-13 07:30:40,fr-fr,737
3123047,1160469,210123,70,2018-10-15 18:53:36,fr-fr,737
3106385,6416,461910,123,2018-10-13 08:02:18,fr-fr,738
3115787,461910,461910,123,2018-10-15 10:26:05,fr-fr,738
3106428,6416,461910,123,2018-10-13 08:10:51,fr-fr,738
3113874,461910,461910,123,2018-10-15 08:49:07,fr-fr,738
3114021,761264,461910,123,2018-10-15 08:56:26,fr-fr,738
3117443,1793,1793,7,2018-10-15 12:12:35,fr-fr,739
3106607,6416,1793,7,2018-10-13 08:51:02,fr-fr,739
3164228,1793,1793,7,2018-10-19 13:37:27,fr-fr,739
3175737,1793,1793,7,2018-10-22 09:05:35,fr-fr,739
3130763,1793,1793,7,2018-10-16 13:46:25,fr-fr,739
3106922,1793,1793,7,2018-10-13 09:52:40,fr-fr,739
3107528,1151068,1793,7,2018-10-13 12:15:22,fr-fr,739
3107689,1151068,1793,7,2018-10-13 12:54:35,fr-fr,739
3156443,1151068,1793,7,2018-10-18 17:01:39,fr-fr,739
3218992,1793,1793,7,2018-10-26 10:46:56,fr-fr,739
3218875,1151068,1793,7,2018-10-26 10:36:24,fr-fr,739
3165224,1151068,1793,7,2018-10-19 14:55:20,fr-fr,739
3171264,1034343,46629,30,2018-10-21 09:19:33,de-de,740
3138292,46629,46629,30,2018-10-17 10:11:00,de-de,740
3120707,46629,46629,30,2018-10-15 15:23:30,de-de,740
3106610,6416,46629,30,2018-10-13 08:52:14,de-de,740
3128540,1034343,46629,30,2018-10-16 11:04:51,de-de,740
3183502,46629,46629,30,2018-10-22 16:52:37,de-de,740
3107431,577023,577023,140,2018-10-13 11:53:22,fr-fr,741
3106687,1143127,577023,140,2018-10-13 09:07:04,fr-fr,741
3106685,1143127,577023,140,2018-10-13 09:07:01,fr-fr,741
3106650,6416,577023,140,2018-10-13 09:00:31,fr-fr,741
3106624,6416,577023,140,2018-10-13 08:55:06,fr-fr,741
3122346,666661,15646,15,2018-10-15 17:24:14,fr-fr,742
3125900,15646,15646,15,2018-10-16 08:27:51,fr-fr,742
3106709,6416,15646,15,2018-10-13 09:10:50,fr-fr,742
3107165,15646,15646,15,2018-10-13 10:48:16,fr-fr,742
3106699,6416,15646,15,2018-10-13 09:09:04,fr-fr,742
3113296,539736,539736,133,2018-10-15 08:20:42,fr-fr,743
3106719,6416,539736,133,2018-10-13 09:11:52,fr-fr,743
3111253,164489,164489,57,2018-10-14 19:54:48,fr-be,744
3106957,6416,164489,57,2018-10-13 10:00:12,fr-be,744
3108776,1166675,112656,49,2018-10-13 20:00:13,fr-fr,745
3119734,1166675,112656,49,2018-10-15 14:28:47,fr-fr,745
3119039,1166675,112656,49,2018-10-15 13:52:06,fr-fr,745
3108488,112656,112656,49,2018-10-13 17:20:43,fr-fr,745
3123230,112656,112656,49,2018-10-15 19:14:12,fr-fr,745
3115326,1166675,112656,49,2018-10-15 10:01:40,fr-fr,745
3107105,6416,112656,49,2018-10-13 10:33:17,fr-fr,745
3119541,112656,112656,49,2018-10-15 14:18:46,fr-fr,745
3119817,112656,112656,49,2018-10-15 14:33:00,fr-fr,745
3189984,6416,373682,94,2018-10-23 11:29:08,fr-fr,746
3107135,6416,373682,94,2018-10-13 10:41:36,fr-fr,746
3193115,373682,373682,94,2018-10-23 15:00:05,fr-fr,746
3107151,373682,373682,94,2018-10-13 10:44:39,fr-fr,746
3108834,399734,399734,106,2018-10-13 20:31:49,fr-fr,747
3107177,6416,399734,106,2018-10-13 10:52:12,fr-fr,747
3107207,6416,399734,106,2018-10-13 11:00:57,fr-fr,747
3107448,1165147,141777,53,2018-10-13 11:58:22,fr-fr,748
3107375,6416,141777,53,2018-10-13 11:40:51,fr-fr,748
3107446,1165147,141777,53,2018-10-13 11:58:14,fr-fr,748
3107420,6416,141777,53,2018-10-13 11:50:23,fr-fr,748
3168334,1165147,141777,53,2018-10-20 08:31:53,fr-fr,748
3210239,141777,141777,53,2018-10-25 11:25:23,fr-fr,748
3205873,1165147,141777,53,2018-10-24 19:52:12,fr-fr,748
3124348,141777,141777,53,2018-10-16 06:22:35,fr-fr,748
3107467,1165147,141777,53,2018-10-13 12:01:36,fr-fr,748
3114775,141777,141777,53,2018-10-15 09:34:37,fr-fr,748
3121258,1165147,141777,53,2018-10-15 15:54:01,fr-fr,748
3173504,141777,141777,53,2018-10-22 06:33:00,fr-fr,748
3107569,6416,395346,102,2018-10-13 12:26:33,fr-fr,749
3107586,6416,395346,102,2018-10-13 12:30:26,fr-fr,749
3161410,395346,395346,102,2018-10-19 10:08:49,fr-fr,749
3157494,75162,395346,102,2018-10-18 19:22:56,fr-fr,749
3107603,395346,395346,102,2018-10-13 12:34:34,fr-fr,749
3111303,1151288,513111,129,2018-10-14 20:11:44,fr-fr,750
3107972,513111,513111,129,2018-10-13 14:18:29,fr-fr,750
3107674,6416,513111,129,2018-10-13 12:50:46,fr-fr,750
3107640,6416,513111,129,2018-10-13 12:41:53,fr-fr,750
3141897,513111,513111,129,2018-10-17 14:32:45,fr-fr,750
3107770,1151288,513111,129,2018-10-13 13:17:23,fr-fr,750
3111965,513111,513111,129,2018-10-15 06:48:47,fr-fr,750
3142336,1151288,513111,129,2018-10-17 15:06:28,fr-fr,750
3146701,513111,513111,129,2018-10-18 06:33:40,fr-fr,750
3107733,6416,461290,122,2018-10-13 13:04:09,fr-be,751
3110999,461290,461290,122,2018-10-14 18:35:29,fr-be,751
3120595,974944,974944,205,2018-10-15 15:17:09,fr-fr,752
3117958,974944,974944,205,2018-10-15 12:48:17,fr-fr,752
3107855,974944,974944,205,2018-10-13 13:46:01,fr-fr,752
3107819,6416,974944,205,2018-10-13 13:35:50,fr-fr,752
3107854,1151988,974944,205,2018-10-13 13:45:54,fr-fr,752
3107834,6416,974944,205,2018-10-13 13:40:44,fr-fr,752
3107853,1151988,974944,205,2018-10-13 13:45:52,fr-fr,752
3112638,6416,974944,205,2018-10-15 07:44:37,fr-fr,752
3143948,684433,684433,165,2018-10-17 17:06:34,fr-fr,753
3156488,684433,684433,165,2018-10-18 17:04:21,fr-fr,753
3131275,1158152,684433,165,2018-10-16 14:27:23,fr-fr,753
3107846,6416,684433,165,2018-10-13 13:44:11,fr-fr,753
3113393,1158152,684433,165,2018-10-15 08:26:15,fr-fr,753
3133478,684433,684433,165,2018-10-16 17:47:12,fr-fr,753
3118028,684433,684433,165,2018-10-15 12:52:34,fr-fr,753
3107997,684433,684433,165,2018-10-13 14:24:54,fr-fr,753
3107906,6416,6451,8,2018-10-13 13:59:54,fr-fr,754
3115333,6451,6451,8,2018-10-15 10:02:06,fr-fr,754
3107916,6416,6451,8,2018-10-13 14:00:59,fr-fr,754
3115346,6451,6451,8,2018-10-15 10:02:40,fr-fr,755
3107994,6416,6451,8,2018-10-13 14:23:53,fr-fr,755
3108087,6416,6451,8,2018-10-13 14:54:08,fr-fr,756
3115559,6451,6451,8,2018-10-15 10:15:18,fr-fr,756
3110869,837365,837365,187,2018-10-14 17:59:36,es-es,757
3108139,6416,837365,187,2018-10-13 15:13:05,es-es,757
3118168,182547,182547,62,2018-10-15 12:59:46,fr-fr,758
3108172,6416,182547,62,2018-10-13 15:23:06,fr-fr,758
3108192,6416,182547,62,2018-10-13 15:30:28,fr-fr,758
3147929,182547,182547,62,2018-10-18 08:06:02,fr-fr,758
3139316,181455,182547,62,2018-10-17 11:25:26,fr-fr,758
3117805,79063,79063,39,2018-10-15 12:37:23,fr-fr,759
3108214,6416,79063,39,2018-10-13 15:40:59,fr-fr,759
3131382,79063,79063,39,2018-10-16 14:34:36,fr-fr,759
3120963,929758,79063,39,2018-10-15 15:38:13,fr-fr,759
3108601,929758,79063,39,2018-10-13 18:12:49,fr-fr,759
3108247,6416,79063,39,2018-10-13 15:50:21,fr-fr,759
3108258,6416,830573,184,2018-10-13 15:55:20,fr-fr,760
3108933,830573,830573,184,2018-10-13 21:55:54,fr-fr,760
3108388,830573,830573,184,2018-10-13 16:43:24,fr-fr,760
3108817,1168981,830573,184,2018-10-13 20:22:15,fr-fr,760
3108267,6416,830573,184,2018-10-13 16:00:11,fr-fr,760
3108816,1168981,830573,184,2018-10-13 20:21:34,fr-fr,760
3108263,6416,1046683,214,2018-10-13 15:58:29,fr-fr,761
3108455,1046683,1046683,214,2018-10-13 17:06:37,fr-fr,761
3137090,1046683,1046683,214,2018-10-17 08:56:30,fr-fr,761
3108271,6416,1046683,214,2018-10-13 16:00:41,fr-fr,761
3115593,1168959,164489,57,2018-10-15 10:16:41,fr-fr,762
3108282,6416,164489,57,2018-10-13 16:05:53,fr-fr,762
3115597,1168959,164489,57,2018-10-15 10:16:59,fr-fr,762
3111212,164489,164489,57,2018-10-14 19:40:42,fr-fr,762
3108286,1168959,164489,57,2018-10-13 16:07:26,fr-fr,762
3118225,164489,164489,57,2018-10-15 13:03:13,fr-fr,762
3149194,164489,164489,57,2018-10-18 09:10:06,fr-fr,762
3108340,1133385,44589,28,2018-10-13 16:22:13,fr-fr,763
3108335,6416,44589,28,2018-10-13 16:20:37,fr-fr,763
3113257,44589,44589,28,2018-10-15 08:19:14,fr-fr,763
3108358,6416,44589,28,2018-10-13 16:30:27,fr-fr,763
3108467,1161466,974944,205,2018-10-13 17:10:59,fr-fr,764
3108416,6416,974944,205,2018-10-13 16:53:09,fr-fr,764
3108440,6416,974944,205,2018-10-13 17:00:56,fr-fr,764
3115718,974944,974944,205,2018-10-15 10:22:19,fr-fr,764
3122171,974944,974944,205,2018-10-15 17:07:22,fr-fr,764
3136986,182547,182547,62,2018-10-17 08:50:33,fr-fr,765
3108487,6416,182547,62,2018-10-13 17:20:24,fr-fr,765
3183397,1149730,182547,62,2018-10-22 16:43:05,fr-fr,765
3205146,1149730,182547,62,2018-10-24 17:31:10,fr-fr,765
3195087,1149730,182547,62,2018-10-23 18:47:08,fr-fr,765
3201354,1149730,182547,62,2018-10-24 12:28:06,fr-fr,765
3201247,182547,182547,62,2018-10-24 12:21:29,fr-fr,765
3108477,6416,182547,62,2018-10-13 17:17:19,fr-fr,765
3211321,182547,182547,62,2018-10-25 12:58:58,fr-fr,765
3118189,182547,182547,62,2018-10-15 13:00:54,fr-fr,765
3234861,182547,182547,62,2018-10-29 12:58:54,fr-fr,765
3198559,987671,182547,62,2018-10-24 09:22:14,fr-fr,765
3183713,182547,182547,62,2018-10-22 17:09:50,fr-fr,765
3183724,182547,182547,62,2018-10-22 17:10:39,fr-fr,765
3128978,1149730,182547,62,2018-10-16 11:38:14,fr-fr,765
3208086,1149730,182547,62,2018-10-25 08:50:22,fr-fr,765
3137017,182547,182547,62,2018-10-17 08:51:49,fr-fr,765
3201355,1149730,182547,62,2018-10-24 12:28:07,fr-fr,765
3208084,1149730,182547,62,2018-10-25 08:50:18,fr-fr,765
3207504,182547,182547,62,2018-10-25 08:07:23,fr-fr,765
3128815,1143485,189516,65,2018-10-16 11:26:17,fr-fr,766
3128698,1143485,189516,65,2018-10-16 11:17:35,fr-fr,766
3128884,1143485,189516,65,2018-10-16 11:31:04,fr-fr,766
3194866,1143485,189516,65,2018-10-23 17:58:49,fr-fr,766
3145962,1143485,189516,65,2018-10-17 22:44:00,fr-fr,766
3120222,189516,189516,65,2018-10-15 14:55:58,fr-fr,766
3221141,189516,189516,65,2018-10-26 13:52:26,fr-fr,766
3141038,1099168,189516,65,2018-10-17 13:32:48,fr-fr,766
3141169,189516,189516,65,2018-10-17 13:40:39,fr-fr,766
3108539,6416,189516,65,2018-10-13 17:39:29,fr-fr,766
3108545,6416,189516,65,2018-10-13 17:40:37,fr-fr,766
3145931,6416,189516,65,2018-10-17 22:21:53,fr-fr,766
3151706,189516,189516,65,2018-10-18 11:30:06,fr-fr,766
3200804,189516,189516,65,2018-10-24 11:48:46,fr-fr,766
3128801,1143485,189516,65,2018-10-16 11:25:21,fr-fr,766
3123298,1169270,189516,65,2018-10-15 19:24:32,fr-fr,767
3108618,6416,189516,65,2018-10-13 18:20:06,fr-fr,767
3108597,6416,189516,65,2018-10-13 18:10:09,fr-fr,767
3124979,189516,189516,65,2018-10-16 07:33:35,fr-fr,767
3114729,189516,189516,65,2018-10-15 09:32:05,fr-fr,767
3130247,1156667,758753,178,2018-10-16 13:11:26,fr-fr,768
3108722,6416,758753,178,2018-10-13 19:20:05,fr-fr,768
3136688,758753,758753,178,2018-10-17 08:32:10,fr-fr,768
3159664,758753,758753,178,2018-10-19 08:19:37,fr-fr,768
3132853,1156667,758753,178,2018-10-16 16:32:46,fr-fr,768
3138954,987671,758753,178,2018-10-17 10:55:44,fr-fr,768
3135553,1058137,758753,178,2018-10-17 07:19:53,fr-fr,768
3138955,987671,758753,178,2018-10-17 10:55:44,fr-fr,768
3148803,758753,758753,178,2018-10-18 08:50:05,fr-fr,768
3114454,1156667,758753,178,2018-10-15 09:17:47,fr-fr,768
3115637,758753,758753,178,2018-10-15 10:19:16,fr-fr,768
3143640,758753,758753,178,2018-10-17 16:40:22,fr-fr,768
3150890,435086,758753,178,2018-10-18 10:32:33,fr-fr,768
3108725,6416,758753,178,2018-10-13 19:20:50,fr-fr,768
3138591,251596,251596,79,2018-10-17 10:31:47,de-de,769
3131631,1099176,251596,79,2018-10-16 14:51:38,de-de,769
3131005,1140680,251596,79,2018-10-16 14:05:10,de-de,769
3108759,6416,251596,79,2018-10-13 19:48:48,de-de,769
3152937,251596,251596,79,2018-10-18 12:53:03,de-de,769
3119014,251596,251596,79,2018-10-15 13:50:21,de-de,769
3138576,251596,251596,79,2018-10-17 10:30:44,de-de,769
3140387,1140680,251596,79,2018-10-17 12:46:59,de-de,769
3237607,1140680,251596,79,2018-10-29 15:32:53,de-de,769
3108873,6416,332855,90,2018-10-13 20:58:51,fr-fr,770
3108877,544855,332855,90,2018-10-13 21:03:11,fr-fr,770
3110340,332855,332855,90,2018-10-14 15:07:46,fr-fr,770
3108888,544855,332855,90,2018-10-13 21:13:26,fr-fr,770
3110054,544855,332855,90,2018-10-14 13:13:46,fr-fr,770
3108874,6416,332855,90,2018-10-13 21:00:09,fr-fr,770
3109886,332855,332855,90,2018-10-14 12:26:16,fr-fr,770
3202568,1155908,758753,178,2018-10-24 13:49:50,de-de,771
3152025,1155908,758753,178,2018-10-18 11:54:15,de-de,771
3108909,1155908,758753,178,2018-10-13 21:35:47,de-de,771
3175460,758753,758753,178,2018-10-22 08:50:32,de-de,771
3108897,6416,758753,178,2018-10-13 21:21:19,de-de,771
3111850,758753,758753,178,2018-10-15 06:29:58,de-de,771
3176356,1155908,758753,178,2018-10-22 09:35:57,de-de,771
3176132,758753,758753,178,2018-10-22 09:25:28,de-de,771
3173293,1155908,758753,178,2018-10-22 05:27:02,de-de,771
3175559,1155908,758753,178,2018-10-22 08:56:40,de-de,771
3146722,758753,758753,178,2018-10-18 06:35:39,de-de,771
3128191,758753,758753,178,2018-10-16 10:42:22,de-de,771
3152142,758753,758753,178,2018-10-18 12:02:19,de-de,771
3210410,758753,758753,178,2018-10-25 11:42:32,de-de,771
3146212,6416,758753,178,2018-10-18 04:52:41,de-de,771
3202412,1155908,758753,178,2018-10-24 13:39:46,de-de,771
3202374,1155908,758753,178,2018-10-24 13:37:39,de-de,771
3112558,521581,521581,130,2018-10-15 07:40:36,fr-fr,772
3135474,191029,521581,130,2018-10-17 07:11:05,fr-fr,772
3109147,6416,521581,130,2018-10-14 07:30:51,fr-fr,772
3112925,191029,521581,130,2018-10-15 08:00:29,fr-fr,772
3112963,521581,521581,130,2018-10-15 08:02:29,fr-fr,772
3135857,521581,521581,130,2018-10-17 07:42:06,fr-fr,772
3112927,191029,521581,130,2018-10-15 08:00:31,fr-fr,772
3109142,6416,521581,130,2018-10-14 07:27:49,fr-fr,772
3112886,521581,521581,130,2018-10-15 07:58:32,fr-fr,772
3112781,191029,521581,130,2018-10-15 07:53:07,fr-fr,772
3112929,191029,521581,130,2018-10-15 08:00:33,fr-fr,772
3110076,745091,115677,51,2018-10-14 13:19:50,fr-fr,773
3109173,6416,115677,51,2018-10-14 07:50:36,fr-fr,773
3109794,115677,115677,51,2018-10-14 11:53:40,fr-fr,773
